ID,parents,children
6825,pretentious,3
6826,pretentious,3
6827,pretentious,3
6828,pretentious,3
6829,pretentious,3
6830,pretentious,3
6831,pretentious,3
6832,pretentious,3
6833,pretentious,3
6834,pretentious,3
6835,pretentious,3
6836,pretentious,3
6837,pretentious,3
6838,pretentious,3
6839,pretentious,3
6840,pretentious,3
6841,pretentious,3
6842,pretentious,3
6843,pretentious,3
6844,pretentious,3
6845,pretentious,3
6846,pretentious,3
6847,pretentious,3
6848,pretentious,3
6849,pretentious,3
6850,pretentious,3
6851,pretentious,3
6852,pretentious,3
6853,pretentious,3
6854,pretentious,3
6855,pretentious,3
6856,pretentious,3
6857,pretentious,3
6858,pretentious,more
6859,pretentious,more
6860,pretentious,more
6861,pretentious,more
6862,pretentious,more
6863,pretentious,more
6864,pretentious,more
6865,pretentious,more
6866,pretentious,more
6867,pretentious,more
6868,pretentious,more
6869,pretentious,more
6870,pretentious,more
6871,pretentious,more
6872,pretentious,more
6873,pretentious,more
6874,pretentious,more
6875,pretentious,more
6876,pretentious,more
6877,pretentious,more
6878,pretentious,more
6879,pretentious,more
6880,pretentious,more
6881,pretentious,more
6882,pretentious,more
6883,pretentious,more
6884,pretentious,more
6885,pretentious,more
6886,pretentious,more
6887,pretentious,more
6888,pretentious,more
6889,pretentious,more
6890,pretentious,more
6891,pretentious,more
6892,pretentious,more
6893,pretentious,more
6894,pretentious,more
6895,pretentious,more
6896,pretentious,more
6897,pretentious,more
6898,pretentious,more
6899,pretentious,more
6900,pretentious,more
6901,pretentious,more
6902,pretentious,more
6903,pretentious,more
6904,pretentious,more
6905,pretentious,more
6906,pretentious,more
6907,pretentious,more
6908,pretentious,more
6909,pretentious,more
6910,pretentious,more
6911,pretentious,more
6912,pretentious,1
6913,pretentious,1
6914,pretentious,1
6915,pretentious,1
6916,pretentious,1
6917,pretentious,1
6918,pretentious,1
6919,pretentious,1
6920,pretentious,1
6921,pretentious,1
6922,pretentious,1
6923,pretentious,1
6924,pretentious,1
6925,pretentious,1
6926,pretentious,1
6927,pretentious,1
6928,pretentious,1
6929,pretentious,1
6930,pretentious,1
6931,pretentious,1
6932,pretentious,1
6933,pretentious,1
6934,pretentious,1
6935,pretentious,1
6936,pretentious,1
6937,pretentious,1
6938,pretentious,1
6939,pretentious,1
6940,pretentious,1
6941,pretentious,1
6942,pretentious,1
6943,pretentious,1
6944,pretentious,1
6945,pretentious,1
6946,pretentious,1
6947,pretentious,1
6948,pretentious,1
6949,pretentious,1
6950,pretentious,1
6951,pretentious,1
6952,pretentious,1
6953,pretentious,1
6954,pretentious,1
6955,pretentious,1
6956,pretentious,1
6957,pretentious,1
6958,pretentious,1
6959,pretentious,1
6960,pretentious,1
6961,pretentious,1
6962,pretentious,1
6963,pretentious,1
6964,pretentious,1
6965,pretentious,1
6966,pretentious,2
6967,pretentious,2
6968,pretentious,2
6969,pretentious,2
6970,pretentious,2
6971,pretentious,2
6972,pretentious,2
6973,pretentious,2
6974,pretentious,2
6975,pretentious,2
6976,pretentious,2
6977,pretentious,2
6978,pretentious,2
6979,pretentious,2
6980,pretentious,2
6981,pretentious,2
6982,pretentious,2
6983,pretentious,2
6984,pretentious,2
6985,pretentious,2
6986,pretentious,2
6987,pretentious,2
6988,pretentious,2
6989,pretentious,2
6990,pretentious,2
6991,pretentious,2
6992,pretentious,2
6993,pretentious,2
6994,pretentious,2
6995,pretentious,2
6996,pretentious,2
6997,pretentious,2
6998,pretentious,2
6999,pretentious,2
7000,pretentious,2
7001,pretentious,2
7002,pretentious,2
7003,pretentious,2
7004,pretentious,2
7005,pretentious,2
7006,pretentious,2
7007,pretentious,2
7008,pretentious,2
7009,pretentious,2
7010,pretentious,2
7011,pretentious,2
7012,pretentious,2
7013,pretentious,2
7014,pretentious,2
7015,pretentious,2
7016,pretentious,2
7017,pretentious,2
7018,pretentious,2
7019,pretentious,2
7020,pretentious,3
7021,pretentious,3
7022,pretentious,3
7023,pretentious,3
7024,pretentious,3
7025,pretentious,3
7026,pretentious,3
7027,pretentious,3
7028,pretentious,3
7029,pretentious,3
7030,pretentious,3
7031,pretentious,3
7032,pretentious,3
7033,pretentious,3
7034,pretentious,3
7035,pretentious,3
7036,pretentious,3
7037,pretentious,3
7038,pretentious,3
7039,pretentious,3
7040,pretentious,3
7041,pretentious,3
7042,pretentious,3
7043,pretentious,3
7044,pretentious,3
7045,pretentious,3
7046,pretentious,3
7047,pretentious,3
7048,pretentious,3
7049,pretentious,3
7050,pretentious,3
7051,pretentious,3
7052,pretentious,3
7053,pretentious,3
7054,pretentious,3
7055,pretentious,3
7056,pretentious,3
7057,pretentious,3
7058,pretentious,3
7059,pretentious,3
7060,pretentious,3
7061,pretentious,3
7062,pretentious,3
7063,pretentious,3
7064,pretentious,3
7065,pretentious,3
7066,pretentious,3
7067,pretentious,3
7068,pretentious,3
7069,pretentious,3
7070,pretentious,3
7071,pretentious,3
7072,pretentious,3
7073,pretentious,3
7074,pretentious,more
7075,pretentious,more
7076,pretentious,more
7077,pretentious,more
7078,pretentious,more
7079,pretentious,more
7080,pretentious,more
7081,pretentious,more
7082,pretentious,more
7083,pretentious,more
7084,pretentious,more
7085,pretentious,more
7086,pretentious,more
7087,pretentious,more
7088,pretentious,more
7089,pretentious,more
7090,pretentious,more
7091,pretentious,more
7092,pretentious,more
7093,pretentious,more
7094,pretentious,more
7095,pretentious,more
7096,pretentious,more
7097,pretentious,more
7098,pretentious,more
7099,pretentious,more
7100,pretentious,more
7101,pretentious,more
7102,pretentious,more
7103,pretentious,more
7104,pretentious,more
7105,pretentious,more
7106,pretentious,more
7107,pretentious,more
7108,pretentious,more
7109,pretentious,more
7110,pretentious,more
7111,pretentious,more
7112,pretentious,more
7113,pretentious,more
7114,pretentious,more
7115,pretentious,more
7116,pretentious,more
7117,pretentious,more
7118,pretentious,more
7119,pretentious,more
7120,pretentious,more
7121,pretentious,more
7122,pretentious,more
7123,pretentious,more
7124,pretentious,more
7125,pretentious,more
7126,pretentious,more
7127,pretentious,more
7128,pretentious,1
7129,pretentious,1
7130,pretentious,1
7131,pretentious,1
7132,pretentious,1
7133,pretentious,1
7134,pretentious,1
7135,pretentious,1
7136,pretentious,1
7137,pretentious,1
7138,pretentious,1
7139,pretentious,1
7140,pretentious,1
7141,pretentious,1
7142,pretentious,1
7143,pretentious,1
7144,pretentious,1
7145,pretentious,1
7146,pretentious,1
7147,pretentious,1
7148,pretentious,1
7149,pretentious,1
7150,pretentious,1
7151,pretentious,1
7152,pretentious,1
7153,pretentious,1
7154,pretentious,1
7155,pretentious,1
7156,pretentious,1
7157,pretentious,1
7158,pretentious,1
7159,pretentious,1
7160,pretentious,1
7161,pretentious,1
7162,pretentious,1
7163,pretentious,1
7164,pretentious,1
7165,pretentious,1
7166,pretentious,1
7167,pretentious,1
7168,pretentious,1
7169,pretentious,1
7170,pretentious,1
7171,pretentious,1
7172,pretentious,1
7173,pretentious,1
7174,pretentious,1
7175,pretentious,1
7176,pretentious,1
7177,pretentious,1
7178,pretentious,1
7179,pretentious,1
7180,pretentious,1
7181,pretentious,1
7182,pretentious,2
7183,pretentious,2
7184,pretentious,2
7185,pretentious,2
7186,pretentious,2
7187,pretentious,2
7188,pretentious,2
7189,pretentious,2
7190,pretentious,2
7191,pretentious,2
7192,pretentious,2
7193,pretentious,2
7194,pretentious,2
7195,pretentious,2
7196,pretentious,2
7197,pretentious,2
7198,pretentious,2
7199,pretentious,2
7200,pretentious,2
7201,pretentious,2
7202,pretentious,2
7203,pretentious,2
7204,pretentious,2
7205,pretentious,2
7206,pretentious,2
7207,pretentious,2
7208,pretentious,2
7209,pretentious,2
7210,pretentious,2
7211,pretentious,2
7212,pretentious,2
7213,pretentious,2
7214,pretentious,2
7215,pretentious,2
7216,pretentious,2
7217,pretentious,2
7218,pretentious,2
7219,pretentious,2
7220,pretentious,2
7221,pretentious,2
7222,pretentious,2
7223,pretentious,2
7224,pretentious,2
7225,pretentious,2
7226,pretentious,2
7227,pretentious,2
7228,pretentious,2
7229,pretentious,2
7230,pretentious,2
7231,pretentious,2
7232,pretentious,2
7233,pretentious,2
7234,pretentious,2
7235,pretentious,2
7236,pretentious,3
7237,pretentious,3
7238,pretentious,3
7239,pretentious,3
7240,pretentious,3
7241,pretentious,3
7242,pretentious,3
7243,pretentious,3
7244,pretentious,3
7245,pretentious,3
7246,pretentious,3
7247,pretentious,3
7248,pretentious,3
7249,pretentious,3
7250,pretentious,3
7251,pretentious,3
7252,pretentious,3
7253,pretentious,3
7254,pretentious,3
7255,pretentious,3
7256,pretentious,3
7257,pretentious,3
7258,pretentious,3
7259,pretentious,3
7260,pretentious,3
7261,pretentious,3
7262,pretentious,3
7263,pretentious,3
7264,pretentious,3
7265,pretentious,3
7266,pretentious,3
7267,pretentious,3
7268,pretentious,3
7269,pretentious,3
7270,pretentious,3
7271,pretentious,3
7272,pretentious,3
7273,pretentious,3
7274,pretentious,3
7275,pretentious,3
7276,pretentious,3
7277,pretentious,3
7278,pretentious,3
7279,pretentious,3
7280,pretentious,3
7281,pretentious,3
7282,pretentious,3
7283,pretentious,3
7284,pretentious,3
7285,pretentious,3
7286,pretentious,3
7287,pretentious,3
7288,pretentious,3
7289,pretentious,3
7290,pretentious,more
7291,pretentious,more
7292,pretentious,more
7293,pretentious,more
7294,pretentious,more
7295,pretentious,more
7296,pretentious,more
7297,pretentious,more
7298,pretentious,more
7299,pretentious,more
7300,pretentious,more
7301,pretentious,more
7302,pretentious,more
7303,pretentious,more
7304,pretentious,more
7305,pretentious,more
7306,pretentious,more
7307,pretentious,more
7308,pretentious,more
7309,pretentious,more
7310,pretentious,more
7311,pretentious,more
7312,pretentious,more
7313,pretentious,more
7314,pretentious,more
7315,pretentious,more
7316,pretentious,more
7317,pretentious,more
7318,pretentious,more
7319,pretentious,more
7320,pretentious,more
7321,pretentious,more
7322,pretentious,more
7323,pretentious,more
7324,pretentious,more
7325,pretentious,more
7326,pretentious,more
7327,pretentious,more
7328,pretentious,more
7329,pretentious,more
7330,pretentious,more
7331,pretentious,more
7332,pretentious,more
7333,pretentious,more
7334,pretentious,more
7335,pretentious,more
7336,pretentious,more
7337,pretentious,more
7338,pretentious,more
7339,pretentious,more
7340,pretentious,more
7341,pretentious,more
7342,pretentious,more
7343,pretentious,more
7344,pretentious,1
7345,pretentious,1
7346,pretentious,1
7347,pretentious,1
7348,pretentious,1
7349,pretentious,1
7350,pretentious,1
7351,pretentious,1
7352,pretentious,1
7353,pretentious,1
7354,pretentious,1
7355,pretentious,1
7356,pretentious,1
7357,pretentious,1
7358,pretentious,1
7359,pretentious,1
7360,pretentious,1
7361,pretentious,1
7362,pretentious,1
7363,pretentious,1
7364,pretentious,1
7365,pretentious,1
7366,pretentious,1
7367,pretentious,1
7368,pretentious,1
7369,pretentious,1
7370,pretentious,1
7371,pretentious,1
7372,pretentious,1
7373,pretentious,1
7374,pretentious,1
7375,pretentious,1
7376,pretentious,1
7377,pretentious,1
7378,pretentious,1
7379,pretentious,1
7380,pretentious,1
7381,pretentious,1
7382,pretentious,1
7383,pretentious,1
7384,pretentious,1
7385,pretentious,1
7386,pretentious,1
7387,pretentious,1
7388,pretentious,1
7389,pretentious,1
7390,pretentious,1
7391,pretentious,1
7392,pretentious,1
7393,pretentious,1
7394,pretentious,1
7395,pretentious,1
7396,pretentious,1
7397,pretentious,1
7398,pretentious,2
7399,pretentious,2
7400,pretentious,2
7401,pretentious,2
7402,pretentious,2
7403,pretentious,2
7404,pretentious,2
7405,pretentious,2
7406,pretentious,2
7407,pretentious,2
7408,pretentious,2
7409,pretentious,2
7410,pretentious,2
7411,pretentious,2
7412,pretentious,2
7413,pretentious,2
7414,pretentious,2
7415,pretentious,2
7416,pretentious,2
7417,pretentious,2
7418,pretentious,2
7419,pretentious,2
7420,pretentious,2
7421,pretentious,2
7422,pretentious,2
7423,pretentious,2
7424,pretentious,2
7425,pretentious,2
7426,pretentious,2
7427,pretentious,2
7428,pretentious,2
7429,pretentious,2
7430,pretentious,2
7431,pretentious,2
7432,pretentious,2
7433,pretentious,2
7434,pretentious,2
7435,pretentious,2
7436,pretentious,2
7437,pretentious,2
7438,pretentious,2
7439,pretentious,2
7440,pretentious,2
7441,pretentious,2
7442,pretentious,2
7443,pretentious,2
7444,pretentious,2
7445,pretentious,2
7446,pretentious,2
7447,pretentious,2
7448,pretentious,2
7449,pretentious,2
7450,pretentious,2
7451,pretentious,2
7452,pretentious,3
7453,pretentious,3
7454,pretentious,3
7455,pretentious,3
7456,pretentious,3
7457,pretentious,3
7458,pretentious,3
7459,pretentious,3
7460,pretentious,3
7461,pretentious,3
7462,pretentious,3
7463,pretentious,3
7464,pretentious,3
7465,pretentious,3
7466,pretentious,3
7467,pretentious,3
7468,pretentious,3
7469,pretentious,3
7470,pretentious,3
7471,pretentious,3
7472,pretentious,3
7473,pretentious,3
7474,pretentious,3
7475,pretentious,3
7476,pretentious,3
7477,pretentious,3
7478,pretentious,3
7479,pretentious,3
7480,pretentious,3
7481,pretentious,3
7482,pretentious,3
7483,pretentious,3
7484,pretentious,3
7485,pretentious,3
7486,pretentious,3
7487,pretentious,3
7488,pretentious,3
7489,pretentious,3
7490,pretentious,3
7491,pretentious,3
7492,pretentious,3
7493,pretentious,3
7494,pretentious,3
7495,pretentious,3
7496,pretentious,3
7497,pretentious,3
7498,pretentious,3
7499,pretentious,3
7500,pretentious,3
7501,pretentious,3
7502,pretentious,3
7503,pretentious,3
7504,pretentious,3
7505,pretentious,3
7506,pretentious,more
7507,pretentious,more
7508,pretentious,more
7509,pretentious,more
7510,pretentious,more
7511,pretentious,more
7512,pretentious,more
7513,pretentious,more
7514,pretentious,more
7515,pretentious,more
7516,pretentious,more
7517,pretentious,more
7518,pretentious,more
7519,pretentious,more
7520,pretentious,more
7521,pretentious,more
7522,pretentious,more
7523,pretentious,more
7524,pretentious,more
7525,pretentious,more
7526,pretentious,more
7527,pretentious,more
7528,pretentious,more
7529,pretentious,more
7530,pretentious,more
7531,pretentious,more
7532,pretentious,more
7533,pretentious,more
7534,pretentious,more
7535,pretentious,more
7536,pretentious,more
7537,pretentious,more
7538,pretentious,more
7539,pretentious,more
7540,pretentious,more
7541,pretentious,more
7542,pretentious,more
7543,pretentious,more
7544,pretentious,more
7545,pretentious,more
7546,pretentious,more
7547,pretentious,more
7548,pretentious,more
7549,pretentious,more
7550,pretentious,more
7551,pretentious,more
7552,pretentious,more
7553,pretentious,more
7554,pretentious,more
7555,pretentious,more
7556,pretentious,more
7557,pretentious,more
7558,pretentious,more
7559,pretentious,more
7560,pretentious,1
7561,pretentious,1
7562,pretentious,1
7563,pretentious,1
7564,pretentious,1
7565,pretentious,1
7566,pretentious,1
7567,pretentious,1
7568,pretentious,1
7569,pretentious,1
7570,pretentious,1
7571,pretentious,1
7572,pretentious,1
7573,pretentious,1
7574,pretentious,1
7575,pretentious,1
7576,pretentious,1
7577,pretentious,1
7578,pretentious,1
7579,pretentious,1
7580,pretentious,1
7581,pretentious,1
7582,pretentious,1
7583,pretentious,1
7584,pretentious,1
7585,pretentious,1
7586,pretentious,1
7587,pretentious,1
7588,pretentious,1
7589,pretentious,1
7590,pretentious,1
7591,pretentious,1
7592,pretentious,1
7593,pretentious,1
7594,pretentious,1
7595,pretentious,1
7596,pretentious,1
7597,pretentious,1
7598,pretentious,1
7599,pretentious,1
7600,pretentious,1
7601,pretentious,1
7602,pretentious,1
7603,pretentious,1
7604,pretentious,1
7605,pretentious,1
7606,pretentious,1
7607,pretentious,1
7608,pretentious,1
7609,pretentious,1
7610,pretentious,1
7611,pretentious,1
7612,pretentious,1
7613,pretentious,1
7614,pretentious,2
7615,pretentious,2
7616,pretentious,2
7617,pretentious,2
7618,pretentious,2
7619,pretentious,2
7620,pretentious,2
7621,pretentious,2
7622,pretentious,2
7623,pretentious,2
7624,pretentious,2
7625,pretentious,2
7626,pretentious,2
7627,pretentious,2
7628,pretentious,2
7629,pretentious,2
7630,pretentious,2
7631,pretentious,2
7632,pretentious,2
7633,pretentious,2
7634,pretentious,2
7635,pretentious,2
7636,pretentious,2
7637,pretentious,2
7638,pretentious,2
7639,pretentious,2
7640,pretentious,2
7641,pretentious,2
7642,pretentious,2
7643,pretentious,2
7644,pretentious,2
7645,pretentious,2
7646,pretentious,2
7647,pretentious,2
7648,pretentious,2
7649,pretentious,2
7650,pretentious,2
7651,pretentious,2
7652,pretentious,2
7653,pretentious,2
7654,pretentious,2
7655,pretentious,2
7656,pretentious,2
7657,pretentious,2
7658,pretentious,2
7659,pretentious,2
7660,pretentious,2
7661,pretentious,2
7662,pretentious,2
7663,pretentious,2
7664,pretentious,2
7665,pretentious,2
7666,pretentious,2
7667,pretentious,2
7668,pretentious,3
7669,pretentious,3
7670,pretentious,3
7671,pretentious,3
7672,pretentious,3
7673,pretentious,3
7674,pretentious,3
7675,pretentious,3
7676,pretentious,3
7677,pretentious,3
7678,pretentious,3
7679,pretentious,3
7680,pretentious,3
7681,pretentious,3
7682,pretentious,3
7683,pretentious,3
7684,pretentious,3
7685,pretentious,3
7686,pretentious,3
7687,pretentious,3
7688,pretentious,3
7689,pretentious,3
7690,pretentious,3
7691,pretentious,3
7692,pretentious,3
7693,pretentious,3
7694,pretentious,3
7695,pretentious,3
7696,pretentious,3
7697,pretentious,3
7698,pretentious,3
7699,pretentious,3
7700,pretentious,3
7701,pretentious,3
7702,pretentious,3
7703,pretentious,3
7704,pretentious,3
7705,pretentious,3
7706,pretentious,3
7707,pretentious,3
7708,pretentious,3
7709,pretentious,3
7710,pretentious,3
7711,pretentious,3
7712,pretentious,3
7713,pretentious,3
7714,pretentious,3
7715,pretentious,3
7716,pretentious,3
7717,pretentious,3
7718,pretentious,3
7719,pretentious,3
7720,pretentious,3
7721,pretentious,3
7722,pretentious,more
7723,pretentious,more
7724,pretentious,more
7725,pretentious,more
7726,pretentious,more
7727,pretentious,more
7728,pretentious,more
7729,pretentious,more
7730,pretentious,more
7731,pretentious,more
7732,pretentious,more
7733,pretentious,more
7734,pretentious,more
7735,pretentious,more
7736,pretentious,more
7737,pretentious,more
7738,pretentious,more
7739,pretentious,more
7740,pretentious,more
7741,pretentious,more
7742,pretentious,more
7743,pretentious,more
7744,pretentious,more
7745,pretentious,more
7746,pretentious,more
7747,pretentious,more
7748,pretentious,more
7749,pretentious,more
7750,pretentious,more
7751,pretentious,more
7752,pretentious,more
7753,pretentious,more
7754,pretentious,more
7755,pretentious,more
7756,pretentious,more
7757,pretentious,more
7758,pretentious,more
7759,pretentious,more
7760,pretentious,more
7761,pretentious,more
7762,pretentious,more
7763,pretentious,more
7764,pretentious,more
7765,pretentious,more
7766,pretentious,more
7767,pretentious,more
7768,pretentious,more
7769,pretentious,more
7770,pretentious,more
7771,pretentious,more
7772,pretentious,more
7773,pretentious,more
7774,pretentious,more
7775,pretentious,more
7776,pretentious,1
7777,pretentious,1
7778,pretentious,1
7779,pretentious,1
7780,pretentious,1
7781,pretentious,1
7782,pretentious,1
7783,pretentious,1
7784,pretentious,1
7785,pretentious,1
7786,pretentious,1
7787,pretentious,1
7788,pretentious,1
7789,pretentious,1
7790,pretentious,1
7791,pretentious,1
7792,pretentious,1
7793,pretentious,1
7794,pretentious,1
7795,pretentious,1
7796,pretentious,1
7797,pretentious,1
7798,pretentious,1
7799,pretentious,1
7800,pretentious,1
7801,pretentious,1
7802,pretentious,1
7803,pretentious,1
7804,pretentious,1
7805,pretentious,1
7806,pretentious,1
7807,pretentious,1
7808,pretentious,1
7809,pretentious,1
7810,pretentious,1
7811,pretentious,1
7812,pretentious,1
7813,pretentious,1
7814,pretentious,1
7815,pretentious,1
7816,pretentious,1
7817,pretentious,1
7818,pretentious,1
7819,pretentious,1
7820,pretentious,1
7821,pretentious,1
7822,pretentious,1
7823,pretentious,1
7824,pretentious,1
7825,pretentious,1
7826,pretentious,1
7827,pretentious,1
7828,pretentious,1
7829,pretentious,1
7830,pretentious,2
7831,pretentious,2
7832,pretentious,2
7833,pretentious,2
7834,pretentious,2
7835,pretentious,2
7836,pretentious,2
7837,pretentious,2
7838,pretentious,2
7839,pretentious,2
7840,pretentious,2
7841,pretentious,2
7842,pretentious,2
7843,pretentious,2
7844,pretentious,2
7845,pretentious,2
7846,pretentious,2
7847,pretentious,2
7848,pretentious,2
7849,pretentious,2
7850,pretentious,2
7851,pretentious,2
7852,pretentious,2
7853,pretentious,2
7854,pretentious,2
7855,pretentious,2
7856,pretentious,2
7857,pretentious,2
7858,pretentious,2
7859,pretentious,2
7860,pretentious,2
7861,pretentious,2
7862,pretentious,2
7863,pretentious,2
7864,pretentious,2
7865,pretentious,2
7866,pretentious,2
7867,pretentious,2
7868,pretentious,2
7869,pretentious,2
7870,pretentious,2
7871,pretentious,2
7872,pretentious,2
7873,pretentious,2
7874,pretentious,2
7875,pretentious,2
7876,pretentious,2
7877,pretentious,2
7878,pretentious,2
7879,pretentious,2
7880,pretentious,2
7881,pretentious,2
7882,pretentious,2
7883,pretentious,2
7884,pretentious,3
7885,pretentious,3
7886,pretentious,3
7887,pretentious,3
7888,pretentious,3
7889,pretentious,3
7890,pretentious,3
7891,pretentious,3
7892,pretentious,3
7893,pretentious,3
7894,pretentious,3
7895,pretentious,3
7896,pretentious,3
7897,pretentious,3
7898,pretentious,3
7899,pretentious,3
7900,pretentious,3
7901,pretentious,3
7902,pretentious,3
7903,pretentious,3
7904,pretentious,3
7905,pretentious,3
7906,pretentious,3
7907,pretentious,3
7908,pretentious,3
7909,pretentious,3
7910,pretentious,3
7911,pretentious,3
7912,pretentious,3
7913,pretentious,3
7914,pretentious,3
7915,pretentious,3
7916,pretentious,3
7917,pretentious,3
7918,pretentious,3
7919,pretentious,3
7920,pretentious,3
7921,pretentious,3
7922,pretentious,3
7923,pretentious,3
7924,pretentious,3
7925,pretentious,3
7926,pretentious,3
7927,pretentious,3
7928,pretentious,3
7929,pretentious,3
7930,pretentious,3
7931,pretentious,3
7932,pretentious,3
7933,pretentious,3
7934,pretentious,3
7935,pretentious,3
7936,pretentious,3
7937,pretentious,3
7938,pretentious,more
7939,pretentious,more
7940,pretentious,more
7941,pretentious,more
7942,pretentious,more
7943,pretentious,more
7944,pretentious,more
7945,pretentious,more
7946,pretentious,more
7947,pretentious,more
7948,pretentious,more
7949,pretentious,more
7950,pretentious,more
7951,pretentious,more
7952,pretentious,more
7953,pretentious,more
7954,pretentious,more
7955,pretentious,more
7956,pretentious,more
7957,pretentious,more
7958,pretentious,more
7959,pretentious,more
7960,pretentious,more
7961,pretentious,more
7962,pretentious,more
7963,pretentious,more
7964,pretentious,more
7965,pretentious,more
7966,pretentious,more
7967,pretentious,more
7968,pretentious,more
7969,pretentious,more
7970,pretentious,more
7971,pretentious,more
7972,pretentious,more
7973,pretentious,more
7974,pretentious,more
7975,pretentious,more
7976,pretentious,more
7977,pretentious,more
7978,pretentious,more
7979,pretentious,more
7980,pretentious,more
7981,pretentious,more
7982,pretentious,more
7983,pretentious,more
7984,pretentious,more
7985,pretentious,more
7986,pretentious,more
7987,pretentious,more
7988,pretentious,more
7989,pretentious,more
7990,pretentious,more
7991,pretentious,more
7992,pretentious,1
7993,pretentious,1
7994,pretentious,1
7995,pretentious,1
7996,pretentious,1
7997,pretentious,1
7998,pretentious,1
7999,pretentious,1
8000,pretentious,1
8001,pretentious,1
8002,pretentious,1
8003,pretentious,1
8004,pretentious,1
8005,pretentious,1
8006,pretentious,1
8007,pretentious,1
8008,pretentious,1
8009,pretentious,1
8010,pretentious,1
8011,pretentious,1
8012,pretentious,1
8013,pretentious,1
8014,pretentious,1
8015,pretentious,1
8016,pretentious,1
8017,pretentious,1
8018,pretentious,1
8019,pretentious,1
8020,pretentious,1
8021,pretentious,1
8022,pretentious,1
8023,pretentious,1
8024,pretentious,1
8025,pretentious,1
8026,pretentious,1
8027,pretentious,1
8028,pretentious,1
8029,pretentious,1
8030,pretentious,1
8031,pretentious,1
8032,pretentious,1
8033,pretentious,1
8034,pretentious,1
8035,pretentious,1
8036,pretentious,1
8037,pretentious,1
8038,pretentious,1
8039,pretentious,1
8040,pretentious,1
8041,pretentious,1
8042,pretentious,1
8043,pretentious,1
8044,pretentious,1
8045,pretentious,1
8046,pretentious,2
8047,pretentious,2
8048,pretentious,2
8049,pretentious,2
8050,pretentious,2
8051,pretentious,2
8052,pretentious,2
8053,pretentious,2
8054,pretentious,2
8055,pretentious,2
8056,pretentious,2
8057,pretentious,2
8058,pretentious,2
8059,pretentious,2
8060,pretentious,2
8061,pretentious,2
8062,pretentious,2
8063,pretentious,2
8064,pretentious,2
8065,pretentious,2
8066,pretentious,2
8067,pretentious,2
8068,pretentious,2
8069,pretentious,2
8070,pretentious,2
8071,pretentious,2
8072,pretentious,2
8073,pretentious,2
8074,pretentious,2
8075,pretentious,2
8076,pretentious,2
8077,pretentious,2
8078,pretentious,2
8079,pretentious,2
8080,pretentious,2
8081,pretentious,2
8082,pretentious,2
8083,pretentious,2
8084,pretentious,2
8085,pretentious,2
8086,pretentious,2
8087,pretentious,2
8088,pretentious,2
8089,pretentious,2
8090,pretentious,2
8091,pretentious,2
8092,pretentious,2
8093,pretentious,2
8094,pretentious,2
8095,pretentious,2
8096,pretentious,2
8097,pretentious,2
8098,pretentious,2
8099,pretentious,2
8100,pretentious,3
8101,pretentious,3
8102,pretentious,3
8103,pretentious,3
8104,pretentious,3
8105,pretentious,3
8106,pretentious,3
8107,pretentious,3
8108,pretentious,3
8109,pretentious,3
8110,pretentious,3
8111,pretentious,3
8112,pretentious,3
8113,pretentious,3
8114,pretentious,3
8115,pretentious,3
8116,pretentious,3
8117,pretentious,3
8118,pretentious,3
8119,pretentious,3
8120,pretentious,3
8121,pretentious,3
8122,pretentious,3
8123,pretentious,3
8124,pretentious,3
8125,pretentious,3
8126,pretentious,3
8127,pretentious,3
8128,pretentious,3
8129,pretentious,3
8130,pretentious,3
8131,pretentious,3
8132,pretentious,3
8133,pretentious,3
8134,pretentious,3
8135,pretentious,3
8136,pretentious,3
8137,pretentious,3
8138,pretentious,3
8139,pretentious,3
8140,pretentious,3
8141,pretentious,3
8142,pretentious,3
8143,pretentious,3
8144,pretentious,3
8145,pretentious,3
8146,pretentious,3
8147,pretentious,3
8148,pretentious,3
8149,pretentious,3
8150,pretentious,3
8151,pretentious,3
8152,pretentious,3
8153,pretentious,3
8154,pretentious,more
8155,pretentious,more
8156,pretentious,more
8157,pretentious,more
8158,pretentious,more
8159,pretentious,more
8160,pretentious,more
8161,pretentious,more
8162,pretentious,more
8163,pretentious,more
8164,pretentious,more
8165,pretentious,more
8166,pretentious,more
8167,pretentious,more
8168,pretentious,more
8169,pretentious,more
8170,pretentious,more
8171,pretentious,more
8172,pretentious,more
8173,pretentious,more
8174,pretentious,more
8175,pretentious,more
8176,pretentious,more
8177,pretentious,more
8178,pretentious,more
8179,pretentious,more
8180,pretentious,more
8181,pretentious,more
8182,pretentious,more
8183,pretentious,more
8184,pretentious,more
8185,pretentious,more
8186,pretentious,more
8187,pretentious,more
8188,pretentious,more
8189,pretentious,more
8190,pretentious,more
8191,pretentious,more
8192,pretentious,more
8193,pretentious,more
8194,pretentious,more
8195,pretentious,more
8196,pretentious,more
8197,pretentious,more
8198,pretentious,more
8199,pretentious,more
8200,pretentious,more
8201,pretentious,more
8202,pretentious,more
8203,pretentious,more
8204,pretentious,more
8205,pretentious,more
8206,pretentious,more
8207,pretentious,more
8208,pretentious,1
8209,pretentious,1
8210,pretentious,1
8211,pretentious,1
8212,pretentious,1
8213,pretentious,1
8214,pretentious,1
8215,pretentious,1
8216,pretentious,1
8217,pretentious,1
8218,pretentious,1
8219,pretentious,1
8220,pretentious,1
8221,pretentious,1
8222,pretentious,1
8223,pretentious,1
